iso3_i,iso3_j,contiguity,common_language,colonial_link,distance
MLT,FSM,0,1,0,13943.843
MLT,GAB,0,0,0,3988.2712
MLT,GBR,0,1,1,2092.2732
MLT,GEO,0,0,0,2689.9873
MLT,GHA,0,1,0,3700.9285
MLT,GIB,0,1,0,1787.0322
MLT,GIN,0,0,0,4239.2056
MLT,GLP,0,0,0,7760.63
MLT,GMB,0,1,0,3990.6191
MLT,GNB,0,0,0,4041.206
MLT,GNQ,0,0,0,3626.4358
MLT,GRC,0,0,0,850.6025
MLT,GRD,0,1,0,8002.666
MLT,GRL,0,0,0,5336.359
MLT,GTM,0,0,0,10370.249
MLT,GUF,0,0,0,7617.217
MLT,GUY,0,1,0,8018.361
MLT,HKG,0,1,0,9397.669
MLT,HND,0,0,0,10128.786
MLT,HRV,0,0,0,1108.3965
MLT,HTI,0,0,0,8546.669
MLT,HUN,0,0,0,1343.9033
MLT,IDN,0,0,0,10615.977
MLT,IND,0,1,0,5856.019
MLT,IRL,0,1,0,2525.6367
MLT,IRN,0,0,0,3311.5867
MLT,IRQ,0,0,0,2742.872
MLT,ISL,0,0,0,3978.5024
MLT,ISR,0,1,0,1911.0704
MLT,ITA,0,0,0,688.7803
MLT,JAM,0,1,0,8973.178
MLT,JOR,0,0,0,2020.2239
MLT,JPN,0,0,0,10256.815
MLT,KAZ,0,0,0,5292.074
MLT,KEN,0,1,0,4740.963
MLT,KGZ,0,0,0,5114.4897
MLT,KHM,0,0,0,9298.441
MLT,KIR,0,1,0,15328.486
MLT,KNA,0,1,0,7771.3105
MLT,KOR,0,0,0,9305.214
MLT,KWT,0,0,0,3204.7195
MLT,LAO,0,0,0,8690.006
MLT,LBN,0,0,0,1923.8586
MLT,LBR,0,1,0,4182.0312
MLT,LBY,0,0,0,375.7234
MLT,LCA,0,1,0,7814.2744
MLT,LKA,0,0,0,7349.384
MLT,LSO,0,1,0,7384.176
MLT,LTU,0,0,0,2248.5962
MLT,LUX,0,0,0,1669.1545
MLT,LVA,0,0,0,2449.6084
MLT,MAC,0,0,0,9348.624
MLT,MAR,0,0,0,1957.4257
MLT,MDA,0,0,0,1712.083
MLT,MDG,0,0,0,7015.445
MLT,MDV,0,0,0,6972.285
MLT,MEX,0,0,0,10733.584
MLT,MHL,0,1,0,14656.35
MLT,MKD,0,0,0,905.4888
MLT,MLI,0,0,0,3431.7742
MLT,MLT,0,0,0,6.686169
MLT,MMR,0,0,0,8192.804
MLT,MNG,0,0,0,7302.2104
MLT,MNP,0,1,0,12374.458
MLT,MOZ,0,0,0,7142.197
MLT,MRT,0,0,0,3587.501
MLT,MSR,0,1,0,7761.6616
MLT,MTQ,0,0,0,7787.4834
MLT,MUS,0,1,0,7707.708
MLT,MWI,0,1,0,5909.619
MLT,MYS,0,0,0,9557.182
MLT,NAM,0,1,0,6512.906
MLT,NCL,0,0,0,16925.867
MLT,NER,0,0,0,2783.3826
MLT,NFK,0,1,0,17434.89
MLT,NGA,0,1,0,3466.9539
MLT,NIC,0,0,0,10182.444
MLT,NIU,0,1,0,18104.707
MLT,NLD,0,0,0,1981.9482
MLT,NOR,0,0,0,2686.8662
MLT,NPL,0,0,0,6614.2
MLT,NRU,0,1,0,15172.04
MLT,NZL,0,1,0,18117.871
MLT,OMN,0,0,0,4433.512
MLT,PAK,0,1,0,5280.437
MLT,PAL,0,0,0,1902.2566
MLT,PAN,0,0,0,9794.062
MLT,PCN,0,1,0,16455.516
MLT,PER,0,0,0,10943.566
MLT,PHL,0,1,0,10487.798
MLT,PLW,0,1,0,12136.245
MLT,PNG,0,1,0,14424.063
MLT,POL,0,0,0,1889.9044
MLT,PRI,0,1,0,8005.9688
MLT,PRK,0,0,0,9115.709
MLT,PRT,0,0,0,2112.4312
MLT,PRY,0,0,0,10183.777
MLT,PYF,0,0,0,17457.754
MLT,QAT,0,0,0,3712.784
MLT,REU,0,0,0,7648.22
MLT,ROM,0,0,0,1364.6759
MLT,RUS,0,0,0,2819.7341
MLT,RWA,0,1,0,4509.3623
MLT,SAU,0,0,0,3322.42
MLT,SDN,0,0,0,2885.0867
MLT,SEN,0,0,0,3964.1382
MLT,SGP,0,1,0,9871.576
MLT,SHN,0,1,0,6148.4004
MLT,SLB,0,1,0,15466.307
MLT,SLE,0,1,0,4153.9224
MLT,SLV,0,0,0,10322.328
MLT,SMR,0,0,0,912.6896
MLT,SOM,0,1,0,4927.386
MLT,SPM,0,0,0,5831.318
MLT,STP,0,0,0,4054.9092
MLT,SUR,0,0,0,7814.028
MLT,SVK,0,0,0,1382.2896
MLT,SVN,0,0,0,1131.5448
MLT,SWE,0,0,0,2620.7942
MLT,SWZ,0,1,0,7142.6895
MLT,SYC,0,1,0,6206.5273
MLT,SYR,0,0,0,2006.8348
MLT,TCA,0,1,0,8263.247
MLT,TCD,0,0,0,2641.8877
MLT,TGO,0,0,0,3572.7485
MLT,THA,0,0,0,8768.3
MLT,TJK,0,0,0,4749.8833
MLT,TKL,0,1,0,16967.482
MLT,TKM,0,0,0,3872.124
MLT,TMP,0,0,0,12468.493
MLT,TON,0,1,0,18137.234
MLT,TTO,0,1,0,8073.062
MLT,TUN,0,0,0,400.53195
MLT,TUR,0,0,0,1377.8562
MLT,TUV,0,0,0,16610.047
MLT,TWN,0,0,0,9799.518
MLT,TZA,0,1,0,5417.3315
MLT,UGA,0,1,0,4376.728
MLT,UKR,0,0,0,2062.2742
MLT,URY,0,0,0,10758.9375
MLT,USA,0,1,0,7403.357
MLT,UZB,0,0,0,4716.4604
MLT,VCT,0,1,0,7887.1665
MLT,VEN,0,0,0,8564.157
MLT,VGB,0,1,0,7870.8633
MLT,VNM,0,0,0,8780.34
MLT,VUT,0,1,0,16756.062
MLT,WLF,0,0,0,17298.686
MLT,WSM,0,1,0,16683.732
MLT,YEM,0,0,0,3726.2905
MLT,YUG,0,0,0,1114.8307
MLT,ZAF,0,1,0,7783.1445
MLT,ZAR,0,0,0,4474.942
MLT,ZMB,0,1,0,5897.2627
MLT,ZWE,0,1,0,6228.6567
MMR,ABW,0,0,0,16436.57
MMR,AFG,0,0,0,3330.2122
MMR,AGO,0,0,0,9555.35
MMR,AIA,0,0,0,15522.929
MMR,ALB,0,0,0,7666.0576
MMR,AND,0,0,0,9136.34
MMR,ANT,0,0,0,16425.389
MMR,ARE,0,0,0,4415.291
MMR,ARG,0,0,0,16823.832
MMR,ARM,0,0,0,5588.3003
MMR,ATG,0,0,0,15554.03
MMR,AUS,0,0,0,8107.946
MMR,AUT,0,0,0,7883.9243
MMR,AZE,0,0,0,5150.8486
MMR,BDI,0,0,0,7676.7847
MMR,BEL,0,0,0,8702.236
MMR,BEN,0,0,0,10197.912
MMR,BFA,0,0,0,10436.819
MMR,BGD,1,0,0,979.1783
MMR,BGR,0,0,0,7371.1826
MMR,BHR,0,0,0,4805.618
MMR,BHS,0,0,0,15321.114
MMR,BIH,0,0,0,7758.8047
MMR,BLR,0,0,0,7121.3677
MMR,BLZ,0,0,0,16210.7
MMR,BMU,0,0,0,14206.387
MMR,BOL,0,0,0,18363.336
MMR,BRA,0,0,0,16086.288
MMR,BRB,0,0,0,15773.228
MMR,BRN,0,0,0,2438.079
MMR,BTN,0,1,0,1366.3907
MMR,BWA,0,0,0,8908.679
MMR,CAF,0,0,0,8550.929
MMR,CAN,0,0,0,13292.35
MMR,CCK,0,0,0,3260.036
MMR,CHE,0,0,0,8566.73
MMR,CHL,0,0,0,17753.658
MMR,CHN,1,0,0,3234.079
MMR,CIV,0,0,0,10924.132
MMR,CMR,0,0,0,9323.952
MMR,COG,0,0,0,9191.071
MMR,COK,0,0,0,12103.318
MMR,COL,0,0,0,17462.51
MMR,COM,0,0,0,6624.869
MMR,CPV,0,0,0,12527.293
MMR,CRI,0,0,0,17054.635
MMR,CUB,0,0,0,15590.341
MMR,CXR,0,0,0,3204.6238
MMR,CYM,0,0,0,16008.873
MMR,CYP,0,0,0,6500.7925
MMR,CZE,0,0,0,8008.151
MMR,DEU,0,0,0,8508.293
MMR,DJI,0,0,0,5734.019
MMR,DMA,0,0,0,15694.64
MMR,DNK,0,0,0,8081.989
MMR,DOM,0,0,0,15816.239
MMR,DZA,0,0,0,9180.587
MMR,ECU,0,0,0,18101.227
MMR,EGY,0,0,0,6707.968
MMR,ERI,0,0,0,6107.2563
MMR,ESH,0,0,0,10979.608
MMR,ESP,0,0,0,9620.679
MMR,EST,0,0,0,7366.081
MMR,ETH,0,0,0,6259.23
MMR,FIN,0,0,0,7362.658
MMR,FJI,0,0,0,9807.559
MMR,FLK,0,0,0,15522.325
MMR,FRA,0,0,0,8892.726
MMR,FRO,0,0,0,9028.055
MMR,FSM,0,0,0,6826.047
MMR,GAB,0,0,0,9658.297
MMR,GBR,0,0,1,8990.69
MMR,GEO,0,0,0,5600.6333
MMR,GHA,0,0,0,10518.479
MMR,GIB,0,0,0,9915.607
MMR,GIN,0,0,0,11987.97
MMR,GLP,0,0,0,15652.423
MMR,GMB,0,0,0,11918.626
MMR,GNB,0,0,0,11885.38
MMR,GNQ,0,0,0,9616.327
MMR,GRC,0,0,0,7354.5356
MMR,GRD,0,0,0,16006.314
MMR,GRL,0,0,0,10612.558
MMR,GTM,0,0,0,16460.938
MMR,GUF,0,0,0,15809.189
MMR,GUY,0,0,0,16180.27
MMR,HKG,0,0,0,1980.921
MMR,HND,0,0,0,16578.154
MMR,HRV,0,0,0,7935.5864
MMR,HTI,0,0,0,15904.609
MMR,HUN,0,0,0,7688.242
MMR,IDN,0,0,0,2803.964
MMR,IND,1,0,0,2344.0823
MMR,IRL,0,0,0,9322.477
MMR,IRN,0,0,0,4882.6753
MMR,IRQ,0,0,0,5470.4653
MMR,ISL,0,0,0,9614.751
MMR,ISR,0,0,0,6366.529
MMR,ITA,0,0,0,8264.19
MMR,JAM,0,0,0,16090.188
MMR,JOR,0,0,0,6256.384
MMR,JPN,0,0,0,4781.767
MMR,KAZ,0,0,0,3460.5266
MMR,KEN,0,0,0,6811.704
MMR,KGZ,0,0,0,3552.526
MMR,KHM,0,0,0,1107.0692
MMR,KIR,0,0,0,8585.758
MMR,KNA,0,0,0,15591.358
MMR,KOR,0,0,0,3796.1426
MMR,KWT,0,0,0,5088.8237
MMR,LAO,1,0,0,699.6793
MMR,LBN,0,0,0,6300.4746
MMR,LBR,0,0,0,11597.308
MMR,LBY,0,0,0,8381.941
MMR,LCA,0,0,0,15784.365
MMR,LKA,0,0,0,2085.3398
MMR,LSO,0,0,0,8978.772
MMR,LTU,0,0,0,7272.69
MMR,LUX,0,0,0,8604.277
MMR,LVA,0,0,0,7373.174
MMR,MAC,0,0,0,1922.3442
MMR,MAR,0,0,0,10125.95
MMR,MDA,0,0,0,6948.59
MMR,MDG,0,0,0,6641.3564
MMR,MDV,0,0,0,2848.4553
MMR,MEX,0,0,0,15669.656
MMR,MHL,0,0,0,8198.716
MMR,MKD,0,0,0,7524.61
MMR,MLI,0,0,0,11074.185
MMR,MLT,0,0,0,8192.804
MMR,MMR,0,0,0,309.8195
MMR,MNG,0,0,0,3598.6067
MMR,MNP,0,0,0,5294.2583
MMR,MOZ,0,0,0,8362.645
MMR,MRT,0,0,0,11646.832
MMR,MSR,0,0,0,15616.793
MMR,MTQ,0,0,0,15738.746
MMR,MUS,0,0,0,5896.1167
MMR,MWI,0,0,0,7658.4165
MMR,MYS,0,0,0,1635.2659
MMR,NAM,0,0,0,9654.056
MMR,NCL,0,0,0,8801.147
MMR,NER,0,0,0,10008.699
MMR,NFK,0,0,0,9242.128
MMR,NGA,0,0,0,10095.856
MMR,NIC,0,0,0,16807.729
MMR,NIU,0,0,0,11015.267
MMR,NLD,0,0,0,8630.553
MMR,NOR,0,0,0,8152.598
MMR,NPL,0,0,0,1649.0588
MMR,NRU,0,0,0,7987.183
MMR,NZL,0,0,0,10440.227
MMR,OMN,0,0,0,3981.808
MMR,PAK,0,0,0,2971.6633
MMR,PAL,0,0,0,6397.7993
MMR,PAN,0,0,0,17130.299
MMR,PCN,0,0,0,15161.513
MMR,PER,0,0,0,19136.162
MMR,PHL,0,0,0,2666.4258
MMR,PLW,0,0,0,4292.395
MMR,PNG,0,0,0,6324.3135
MMR,POL,0,0,0,7542.4355
MMR,PRI,0,0,0,15660.388
MMR,PRK,0,0,0,3789.702
MMR,PRT,0,0,0,10121.505
MMR,PRY,0,0,0,17162.895
MMR,PYF,0,0,0,13080.81
MMR,QAT,0,0,0,4710.306
MMR,REU,0,0,0,6107.391
MMR,ROM,0,0,0,7144.0864
MMR,RUS,0,0,0,6526.0405
MMR,RWA,0,0,0,7545.5273
MMR,SAU,0,0,0,5189.874
MMR,SDN,0,0,0,6772.9653
MMR,SEN,0,0,0,11947.653
MMR,SGP,0,0,0,1919.5405
MMR,SHN,0,0,0,11750.515
MMR,SLB,0,0,0,7602.077
MMR,SLE,0,0,0,11777.692
MMR,SLV,0,0,0,16594.453
MMR,SMR,0,0,0,8231.61
MMR,SOM,0,0,0,5794.885
MMR,SPM,0,0,0,12446.62
MMR,STP,0,0,0,9951.893
MMR,SUR,0,0,0,16001.655
MMR,SVK,0,0,0,7825.0537
MMR,SVN,0,0,0,8045.6904
MMR,SWE,0,0,0,7742.131
MMR,SWZ,0,0,0,8510.178
MMR,SYC,0,0,0,5070.957
MMR,SYR,0,0,0,6223.7344
MMR,TCA,0,0,0,15556.885
MMR,TCD,0,0,0,8704.842
MMR,TGO,0,0,0,10328.934
MMR,THA,1,0,0,575.9035
MMR,TJK,0,0,0,3600.9443
MMR,TKL,0,0,0,10498.357
MMR,TKM,0,0,0,4369.987
MMR,TMP,0,0,0,4294.799
MMR,TON,0,0,0,10542.791
MMR,TTO,0,0,0,16116.763
MMR,TUN,0,0,0,8555.149
MMR,TUR,0,0,0,6902.2607
MMR,TUV,0,0,0,9556.305
MMR,TWN,0,0,0,2788.283
MMR,TZA,0,0,0,6786.9043
MMR,UGA,0,0,0,7199.2266
MMR,UKR,0,0,0,6868.432
MMR,URY,0,0,0,16626.0
MMR,USA,0,0,0,13550.221
MMR,UZB,0,0,0,3751.0403
MMR,VCT,0,0,0,15873.153
MMR,VEN,0,0,0,16464.963
MMR,VGB,0,0,0,15583.483
MMR,VNM,0,0,0,1124.4305
MMR,VUT,0,0,0,8786.714
MMR,WLF,0,0,0,10195.204
MMR,WSM,0,0,0,8975.353
MMR,YEM,0,0,0,5539.8477
MMR,YUG,0,0,0,7588.5425
MMR,ZAF,0,0,0,9965.722
MMR,ZAR,0,0,0,9186.256
MMR,ZMB,0,0,0,8272.513
MMR,ZWE,0,0,0,8106.8945
MNG,ABW,0,0,0,13299.098
MNG,AFG,0,0,0,3443.545
MNG,AGO,0,0,0,11014.058
MNG,AIA,0,0,0,12606.909
MNG,ALB,0,0,0,6559.9604
MNG,AND,0,0,0,7598.0264
MNG,ANT,0,0,0,13342.946
MNG,ARE,0,0,0,5255.396
MNG,ARG,0,0,0,18125.578
MNG,ARM,0,0,0,4924.9053
MNG,ATG,0,0,0,12708.606
MNG,AUS,0,0,0,10114.629
MNG,AUT,0,0,0,6308.009
MNG,AZE,0,0,0,4522.4707
MNG,BDI,0,0,0,9373.591
MNG,BEL,0,0,0,6798.8228
MNG,BEN,0,0,0,10543.082
MNG,BFA,0,0,0,10333.969
MNG,BGD,0,0,0,3063.0837
MNG,BGR,0,0,0,6241.1826
MNG,BHR,0,0,0,5403.857
MNG,BHS,0,0,0,11899.996
MNG,BIH,0,0,0,6474.3467
MNG,BLR,0,0,0,5316.8047
MNG,BLZ,0,0,0,12620.168
MNG,BMU,0,0,0,11068.959
MNG,BOL,0,0,0,16509.629
MNG,BRA,0,0,0,16451.322
MNG,BRB,0,0,0,13113.473
MNG,BRN,0,0,0,4844.179
MNG,BTN,0,0,0,2708.448
MNG,BWA,0,0,0,11397.894
MNG,CAF,0,0,0,9524.63
MNG,CAN,0,0,0,9826.038
MNG,CCK,0,0,0,6795.6494
MNG,CHE,0,0,0,6916.9814
MNG,CHL,0,0,0,18417.916
MNG,CHN,1,0,1,1172.0472
MNG,CIV,0,0,0,11101.156
MNG,CMR,0,0,0,10096.957
MNG,COG,0,0,0,10488.159
MNG,COK,0,0,0,11993.554
MNG,COL,0,0,0,14183.882
MNG,COM,0,0,0,9108.994
MNG,CPV,0,0,0,11487.656
MNG,CRI,0,0,0,13501.644
MNG,CUB,0,0,0,12075.375
MNG,CXR,0,0,0,6491.5933
MNG,CYM,0,0,0,12509.319
MNG,CYP,0,0,0,6050.101
MNG,CZE,0,0,0,6295.8755
MNG,DEU,0,0,0,6613.5464
MNG,DJI,0,0,0,7111.5625
MNG,DMA,0,0,0,12903.299
MNG,DNK,0,0,0,6036.328
MNG,DOM,0,0,0,12636.029
MNG,DZA,0,0,0,7965.2935
MNG,ECU,0,0,0,14703.288
MNG,EGY,0,0,0,6561.703
MNG,ERI,0,0,0,7121.6343
MNG,ESH,0,0,0,9761.22
MNG,ESP,0,0,0,8063.195
MNG,EST,0,0,0,5200.07
MNG,ETH,0,0,0,7638.576
MNG,FIN,0,0,0,5155.0674
MNG,FJI,0,0,0,10203.721
MNG,FLK,0,0,0,18860.025
MNG,FRA,0,0,0,7053.423
MNG,FRO,0,0,0,6461.3613
MNG,FSM,0,0,0,6643.0986
MNG,GAB,0,0,0,10540.185
MNG,GBR,0,0,0,6980.0864
MNG,GEO,0,0,0,4814.342
MNG,GHA,0,0,0,10813.788
MNG,GIB,0,0,0,8518.728
MNG,GIN,0,0,0,11519.161
MNG,GLP,0,0,0,12831.858
MNG,GMB,0,0,0,11217.953
MNG,GNB,0,0,0,11301.674
MNG,GNQ,0,0,0,10306.214
MNG,GRC,0,0,0,6529.9004
MNG,GRD,0,0,0,13264.741
MNG,GRL,0,0,0,7419.9155
MNG,GTM,0,0,0,12862.791
MNG,GUF,0,0,0,13811.951
MNG,GUY,0,0,0,13774.634
MNG,HKG,0,0,0,2925.8945
MNG,HND,0,0,0,12994.455
MNG,HRV,0,0,0,6495.358
MNG,HTI,0,0,0,12637.592
MNG,HUN,0,0,0,6193.408
MNG,IDN,0,0,0,6013.877
MNG,IND,0,0,0,3328.6096
MNG,IRL,0,0,0,7125.9487
MNG,IRN,0,0,0,4688.8003
MNG,IRQ,0,0,0,5361.125
MNG,ISL,0,0,0,6791.9946
MNG,ISR,0,0,0,6159.402
MNG,ITA,0,0,0,6987.7725
MNG,JAM,0,0,0,12693.827
MNG,JOR,0,0,0,6083.2974
MNG,JPN,0,0,0,3018.8416
MNG,KAZ,0,0,0,2371.558
MNG,KEN,0,0,0,8652.989
MNG,KGZ,0,0,0,2562.3608
MNG,KHM,0,0,0,4046.1091
MNG,KIR,0,0,0,8157.376
MNG,KNA,0,0,0,12705.073
MNG,KOR,0,0,0,2003.1033
MNG,KWT,0,0,0,5371.9575
MNG,LAO,0,0,0,3351.879
MNG,LBN,0,0,0,5982.0903
MNG,LBR,0,0,0,11478.568
MNG,LBY,0,0,0,7638.9126
MNG,LCA,0,0,0,13037.72
MNG,LKA,0,0,0,5227.907
MNG,LSO,0,0,0,11665.171
MNG,LTU,0,0,0,5400.0405
MNG,LUX,0,0,0,6793.377
MNG,LVA,0,0,0,5352.4233
MNG,MAC,0,0,0,2914.3171
MNG,MAR,0,0,0,8786.203
MNG,MDA,0,0,0,5609.2637
MNG,MDG,0,0,0,9484.938
MNG,MDV,0,0,0,5816.0435
MNG,MEX,0,0,0,12104.088
MNG,MHL,0,0,0,7527.905
MNG,MKD,0,0,0,6406.233
MNG,MLI,0,0,0,10733.847
MNG,MLT,0,0,0,7302.2104
MNG,MMR,0,0,0,3598.6067
MNG,MNG,0,0,0,470.60913
MNG,MNP,0,0,0,5088.6626
MNG,MOZ,0,0,0,11051.988
MNG,MRT,0,0,0,10747.33
MNG,MSR,0,0,0,12762.139
MNG,MTQ,0,0,0,12975.305
MNG,MUS,0,0,0,9030.764
MNG,MWI,0,0,0,9949.365
MNG,MYS,0,0,0,5007.0757
MNG,NAM,0,0,0,11841.413
MNG,NCL,0,0,0,9806.653
MNG,NER,0,0,0,9970.302
MNG,NFK,0,0,0,10508.688
MNG,NGA,0,0,0,10470.303
MNG,NIC,0,0,0,13229.721
MNG,NIU,0,0,0,11086.26
MNG,NLD,0,0,0,6659.1343
MNG,NOR,0,0,0,5863.597
MNG,NPL,0,0,0,2919.7769
MNG,NRU,0,0,0,7887.282
MNG,NZL,0,0,0,12213.017
MNG,OMN,0,0,0,5014.6953
MNG,PAK,0,0,0,3217.979
MNG,PAL,0,0,0,6222.3257
MNG,PAN,0,0,0,13675.434
MNG,PCN,0,0,0,14491.916
MNG,PER,0,0,0,16032.683
MNG,PHL,0,0,0,3925.7205
MNG,PLW,0,0,0,5214.5303
MNG,PNG,0,0,0,7515.946
MNG,POL,0,0,0,5782.74
MNG,PRI,0,0,0,12617.266
MNG,PRK,0,0,0,1813.8383
MNG,PRT,0,0,0,8504.232
MNG,PRY,0,0,0,17171.086
MNG,PYF,0,0,0,12457.818
MNG,QAT,0,0,0,5408.3228
MNG,REU,0,0,0,9207.787
MNG,ROM,0,0,0,5943.086
MNG,RUS,1,0,0,4632.8745
MNG,RWA,0,0,0,9198.599
MNG,SAU,0,0,0,5807.4243
MNG,SDN,0,0,0,7577.165
MNG,SEN,0,0,0,11159.772
MNG,SGP,0,0,0,5196.542
MNG,SHN,0,0,0,12999.882
MNG,SLB,0,0,0,8239.214
MNG,SLE,0,0,0,11453.421
MNG,SLV,0,0,0,12999.158
MNG,SMR,0,0,0,6837.9253
MNG,SOM,0,0,0,7764.9116
MNG,SPM,0,0,0,9380.444
MNG,STP,0,0,0,10755.473
MNG,SUR,0,0,0,13798.0205
MNG,SVK,0,0,0,6263.582
MNG,SVN,0,0,0,6566.0146
MNG,SWE,0,0,0,5542.593
MNG,SWZ,0,0,0,11177.966
MNG,SYC,0,0,0,7689.24
MNG,SYR,0,0,0,5947.69
MNG,TCA,0,0,0,12310.811
MNG,TCD,0,0,0,9154.444
MNG,TGO,0,0,0,10646.784
MNG,THA,0,0,0,3848.0933
MNG,TJK,0,0,0,3211.653
MNG,TKL,0,0,0,10106.247
MNG,TKM,0,0,0,4031.6929
MNG,TMP,0,0,0,6549.6055
MNG,TON,0,0,0,10891.046
MNG,TTO,0,0,0,13418.714
MNG,TUN,0,0,0,7512.813
MNG,TUR,0,0,0,5969.189
MNG,TUV,0,0,0,9432.268
MNG,TWN,0,0,0,2847.305
MNG,TZA,0,0,0,8956.542
MNG,UGA,0,0,0,8824.388
MNG,UKR,0,0,0,5313.1045
MNG,URY,0,0,0,18019.176
MNG,USA,0,0,0,10166.811
MNG,UZB,0,0,0,3041.9473
MNG,VCT,0,0,0,13131.739
MNG,VEN,0,0,0,13495.912
MNG,VGB,0,0,0,12600.412
MNG,VNM,0,0,0,2993.4373
MNG,VUT,0,0,0,9511.839
MNG,WLF,0,0,0,10164.781
MNG,WSM,0,0,0,9382.194
MNG,YEM,0,0,0,6720.909
MNG,YUG,0,0,0,6278.3047
MNG,ZAF,0,0,0,12631.841
MNG,ZAR,0,0,0,10488.681
MNG,ZMB,0,0,0,10464.656
MNG,ZWE,0,0,0,10469.121
MNP,ABW,0,0,0,15020.247
MNP,AFG,0,0,0,7848.5703
MNP,AGO,0,0,0,14824.509
MNP,AIA,0,1,0,15153.564
MNP,ALB,0,0,0,11641.925
MNP,AND,0,0,0,12643.178
MNP,ANT,0,0,0,15151.514
MNP,ARE,0,0,0,9454.062
MNP,ARG,0,0,0,16782.334
MNP,ARM,0,0,0,9855.304
MNP,ATG,0,1,0,15330.657
MNP,AUS,0,1,0,5493.0635
MNP,AUT,0,0,0,11382.342
MNP,AZE,0,0,0,9412.377
MNP,BDI,0,0,0,12952.404
MNP,BEL,0,0,0,11780.526
MNP,BEN,0,0,0,15319.998
MNP,BFA,0,0,0,15313.89
MNP,BGD,0,0,0,5854.453
MNP,BGR,0,0,0,11320.796
MNP,BHR,0,0,0,9771.12
MNP,BHS,0,1,0,13557.997
MNP,BIH,0,0,0,11562.977
MNP,BLR,0,0,0,10385.292
MNP,BLZ,0,1,0,13043.698
MNP,BMU,0,1,0,13825.498
MNP,BOL,0,0,0,16403.777
MNP,BRA,0,0,0,18438.686
MNP,BRB,0,1,0,15823.637
MNP,BRN,0,0,0,3555.7676
MNP,BTN,0,0,0,5915.619
MNP,BWA,0,1,0,13698.214
MNP,CAF,0,0,0,13813.551
MNP,CAN,0,1,0,12037.936
MNP,CCK,0,0,0,6208.1606
MNP,CHE,0,0,0,11962.501
MNP,CHL,0,0,0,15848.924
MNP,CHN,0,0,0,3956.8484
MNP,CIV,0,0,0,15993.123
MNP,CMR,0,1,0,14563.275
MNP,COG,0,0,0,14483.874
MNP,COK,0,1,0,7197.5015
MNP,COL,0,0,0,15022.294
MNP,COM,0,0,0,11676.412
MNP,CPV,0,0,0,16479.416
MNP,CRI,0,0,0,13867.394
MNP,CUB,0,0,0,13275.325
MNP,CXR,0,1,0,5254.5347
MNP,CYM,0,1,0,13601.27
MNP,CYP,0,0,0,10975.38
MNP,CZE,0,0,0,11350.095
MNP,DEU,0,0,1,11608.546
MNP,DJI,0,0,0,10999.624
MNP,DMA,0,1,0,15514.318
MNP,DNK,0,0,0,11014.804
MNP,DOM,0,0,0,14626.593
MNP,DZA,0,0,0,13048.141
MNP,ECU,0,0,0,14893.264
MNP,EGY,0,0,0,11399.442
MNP,ERI,0,1,0,11305.516
MNP,ESH,0,0,0,14798.134
MNP,ESP,0,0,1,13085.553
MNP,EST,0,0,0,10190.169
MNP,ETH,0,1,0,11536.645
MNP,FIN,0,0,0,10133.895
MNP,FJI,0,1,0,5157.1665
MNP,FLK,0,1,0,15462.079
MNP,FRA,0,0,0,12042.093
MNP,FRO,0,0,0,11107.366
MNP,FSM,0,1,0,1646.3269
MNP,GAB,0,0,0,14928.601
MNP,GBR,0,1,0,11908.889
MNP,GEO,0,0,0,9775.5
MNP,GHA,0,1,0,15630.548
MNP,GIB,0,1,0,13562.025
MNP,GIN,0,0,0,16606.693
MNP,GLP,0,0,0,15431.521
MNP,GMB,0,1,0,16300.824
MNP,GNB,0,0,0,16390.121
MNP,GNQ,0,0,0,14842.472
MNP,GRC,0,0,0,11573.93
MNP,GRD,0,1,0,15746.534
MNP,GRL,0,0,0,11072.818
MNP,GTM,0,0,0,13009.77
MNP,GUF,0,0,0,17034.375
MNP,GUY,0,1,0,16437.184
MNP,HKG,0,1,0,3415.1943
MNP,HND,0,0,0,13353.867
MNP,HRV,0,0,0,11579.138
MNP,HTI,0,0,0,14418.425
MNP,HUN,0,0,0,11277.032
MNP,IDN,0,0,0,4912.6304
MNP,IND,0,1,0,7142.8535
MNP,IRL,0,1,0,11949.962
MNP,IRN,0,0,0,9417.4795
MNP,IRQ,0,0,0,10107.089
MNP,ISL,0,0,0,11139.818
MNP,ISR,0,1,0,10999.872
MNP,ITA,0,0,0,12075.494
MNP,JAM,0,1,0,14083.71
MNP,JOR,0,0,0,10905.218
MNP,JPN,0,0,1,2355.0044
MNP,KAZ,0,0,0,7155.3296
MNP,KEN,0,1,0,12084.977
MNP,KGZ,0,0,0,7344.7715
MNP,KHM,0,0,0,4433.317
MNP,KIR,0,1,0,3379.4255
MNP,KNA,0,1,0,15255.347
MNP,KOR,0,0,0,3094.138
MNP,KWT,0,0,0,9921.298
MNP,LAO,0,0,0,4599.5815
MNP,LBN,0,0,0,10856.208
MNP,LBR,0,1,0,16505.115
MNP,LBY,0,0,0,12697.212
MNP,LCA,0,1,0,15648.335
MNP,LKA,0,0,0,7231.715
MNP,LSO,0,1,0,13555.487
MNP,LTU,0,0,0,10455.007
MNP,LUX,0,0,0,11804.329
MNP,LVA,0,0,0,10376.747
MNP,MAC,0,0,0,3475.4817
